关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
封闭管理,Wakeuuupppp,"
                        03月31日 19:24
                        ",iPhone客户端,"
                    作为胡萝卜头号粉丝的我，在浦西全域封闭管理的前一天，终于买到了三根胡萝卜。但我不敢吃，不敢轻易的把它当成配菜用于点缀牛腩。因为我不知道疫情下的上海还要多久才可以重获胡萝卜自由、蔬菜自由、出行自由、生活自由。。。谨慎的让自己保持着免疫力保持着健康，可疫情之下柴米油盐带来的恐惧与不安 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=25
封闭管理,a奶牛有牛奶a,"
                        03月31日 19:22
                        ",iPhone客户端,#河南部分高校加强封闭管理调整清明假期##教育部反对高校一刀切封闭管理# 醉了，我们好欺负呗。 ​                , 0, 1,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=25
封闭管理,分类汇编,"
                        03月31日 19:22
                        ",iPhone客户端,"
                    我们小区和另外一个小区中间没有隔断 快递小哥永远分不清 连核酸群都是一个 我还跟我妈开玩笑说 这次封闭管理估计是两个小区唯一一次界限分明的时候。线的那头，管理混乱，进不去的是药和食物，每天出来的是救护车。补给被“志愿者”领取完，居民每天的三个日常：辱骂居委，混进拼团群买物资却发现无 ​  展开c", 1, 3,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=25
封闭管理,校長_chrisalex,"
                        03月31日 19:18
                        ",iPhone客户端,#上海疫情# 封閉管理前 最後的一餐 2上海 ​                , 0, 1,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=25
封闭管理,专业开空八嘎呀路,03月31日 19:14 转赞人数超过10,iPhone 12 Pro,#河南部分高校加强封闭管理调整清明假期#脑缠吧 ​                , 0, 评论,12,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,Emo大大大G,03月31日 19:13 转赞人数超过100,上海抗疫求助超话,"上海抗疫求助上海抗疫求助
我是一位家中没有厨房的上海租房者…

坐标上海浦东世博源，我是恩施人在上海工作，从三月第一次风控以来至今，小区已经循环封闭管理无数日，我也冲到了一线做志愿者，尽己所能的为这座受了伤的城市尽一份力…

但对于一个家里没有厨房的人来说，只能天天侥 ​ 展开c", 9, 62,137,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,北京人应该知道的北京事,03月31日 19:12 转赞人数超过10,,"
                    【#北京朝阳区六里屯秀水园解封#】北京市朝阳区六里屯街道秀水园社区封控管控区完成最后一轮核酸检测工作，检测结果均为阴性，按照疾控专家组意见，3月31日，秀水园社区除部分区域以外的封管控区居民，正式解除封闭管理。据介绍，秀水园社区疫情发生后，六里屯街道立即启动应急防控预案，成立疫情防控 ​  展开c", 1, 15,18,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,kkkkea,03月31日 19:09 转赞人数超过50,iPhone客户端,#教育部反对高校一刀切封闭管理##广州高校封校管理现状##广州疫情# 连清明放假通知都只是形式 请假的全都驳回 真的恶心吐了 严格按照要求48小时核酸和三天两检为什么还要拒绝外出请求 教职工自由进出 学生没有家跟动物园一样围在栏杆里 多走一步都要被赶回来 真的服了 ​                , 3, 14,65,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,77biu_dyq,"
                        03月31日 19:05
                        ",iPhone客户端,"
                    📝关于今天的流水账一轮接一轮的核酸，一次又一次的封闭管理，我家冰箱成功的只剩灯了，好不容易出去买趟菜，好几样菜还被一个大妈顺走了，买的太多还拎不动，一个好心的警察大哥帮我拎到小区门口，回来做完饭又着急忙慌的开直播上课忙完已经这个时候，一会还要检查一波作业 ​  展开c", 0, 11,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,渊园远愿,"
                        03月31日 19:01
                        ",iPhone客户端,"
                    下午抓紧最后的时间走了一圈，丢垃圾取外卖。抬头发现邻居存菜的方式颇有创意。小区沿街的商铺便利店都提前关了，连罗森也不例外。小区里零星几个行人，还有抓紧遛狗的。后来雨也下起来了，倒是很配合封闭的气氛。这是小区封闭管理的第17天，浦西封控的前夜。 ​                ", 0, 2,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,老学校少女,"
                        03月31日 19:00
                        ",HarmonyOS设备,@丸子ANGELA 三月repo三月足足有半个月都是居家封闭管理状态真的很崩溃，希望4月尽快好起来，想去看郁金香呀～🌷🌷🌷 2上海·水语人家 ​                , 0, 评论,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,难清0304,"
                        03月31日 19:00
                        ",恩施职业技术学院超话,恩施职业技术学院还有两个星期就技能高考，离主校封闭式管理又近了🤣 ​                , 0, 11,15,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,投行泰山,03月31日 18:59 转赞人数超过40,iPhone 11 Pro Max,"
                    上海折叠，实验失败封闭——或曰“静态”管理下，医疗资源应当合理分配，不该让新冠轻症，挤占哮喘、肾衰重症的救命机会，否则同样是病亡。不止新冠能杀人！“给不出药方，只想呼唤一点善意。那个本地人自豪、外地人向往的上海，那个老有所终、壮有所用、幼有所长的上海，那个无论贫富都能体面的 ​  展开c", 12, 23,50,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,西西今天早睡早起了吗,"
                        03月31日 18:59
                        ",iPhone,"
                    想念与我文子的幸福生活 自从16号从杭州回来第二天就开始封闭管理了 至少还要五天 之前社区发了两次菜 都快吃完了 今天社区又发了好多东西 感谢昨天王喵同学帮我抢了点黄瓜和金针菇（其他啥也抢不到）  能健康平安的活着 有吃有喝的 感恩感恩🙏 疫情早日结束🙏 ​                ", 0, 12,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,铜陵日报社,"
                        03月31日 18:56
                        ",微博 weibo.com,"#众志成城抗击新冠疫情#【市住建局建工局持续加强疫情期间建筑工地封闭管理】为进一步做好建筑工地疫情防控工作，近日，市住建局建工局印发了《关于进一步加强疫情期间建筑工地封闭管理的通知》，严格实行施工现场封闭管理，全面加强工地人员管控，督促全员核酸检测，共同筑牢疫情防控的严密防线。
该 ​ 展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,蔡清浅,"
                        03月31日 18:55
                        ",iPhone客户端,"
                    封闭管理的第九天：进入加时赛了（11🐑（搁家干啥呢系列 ​                ", 0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,奥特曼放屁会鼓包嘛,"
                        03月31日 18:54
                        ",iPhone客户端,#合肥各高校实行封闭管理##安徽这个地方的大学生心态崩了# 这辈子没这么无语过 2合肥 ​                , 0, 1,12,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,火火Nina,03月31日 18:53 转赞人数超过20,iPhone客户端,"#河南部分高校加强封闭管理调整清明假期#开学那么久，我真的想问这么一句话。

其他学校陆续解封，而一些学校还在走反锁的程序。我们的思想渐渐被禁锢了，从前如此简单的一件事，出门，现在仿佛成了一种犯罪。或许我这些话发出去，会有很多人攻击，说我不体谅国家，不知道疫情的危害，不知道大学生群体 ​ 展开c", 1, 3,36,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,洛洛不长高,03月31日 18:53 转赞人数超过30,华为畅享 10S,#河南部分高校加强封闭管理调整清明假期#好羡慕我对象，西安一没事就解封了，河南的领导们真是lj，真尼玛倒霉在河南高考还在河南上大学 ​                , 0, 2,47,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,尤安啊,03月31日 18:48 转赞人数超过30,iPhone客户端,#河南部分高校加强封闭管理调整清明假期#真就没人为学生发声吗？ ​                , 0, 评论,40,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,Liv_1031,"
                        03月31日 18:48
                        ",iPhone 11,"
                    为什么我在封闭管理期间才觉得应该买个好的电钢我恨啊！！！！！！好想弹琴啊！！！！！！！ ​                ", 0, 评论,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,VickyZY_,"
                        03月31日 18:44
                        ",HUAWEI Mate 30,#上海疫情# 居家封闭的第17天庆幸在第二轮封闭管理前感受过一次春天 2上海 ​                , 0, 4,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,湖南校园汇,03月31日 18:42 转赞人数超过60,,#疫情下湖南高校的防疫举措# @湖南工业大学 ：关于我校按疫情防控要求实施校园封闭式管理的紧急通知#湖南工业大学防疫指南# （来源投稿） ​​​                , 101, 1,60,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,lovely念念无语,"
                        03月31日 18:35
                        ",日常超话,"
                    《请回答1988》二刷依旧很好看❤️胡同的故事笑点泪点兼具亲情友情爱情真的很羡慕那样的生活好想在这样的地方生活啊这应该是我想要三刷 四刷 无数次刷的好剧明天要开始新一轮封闭管理这一次要求足不出户还好有所领导“价值不菲”的物资安心在家追剧吧日常 ​                ", 0, 2,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=26
封闭管理,周到上海,"
                        03月31日 18:35
                        ",微博视频号,"
                    【上海一男子手指不慎被切断 民警护送及时就医】3月28日，金山区全区已采取封闭管控，辖区漕泾镇一环保材料科技有限公司40多名员工也实施了封闭生产管理，期间，一员工在工作收尾时不慎手指受伤，其中一根手指被机器切断。危机时刻，民警及时出手，联系医院并护送伤者送医救治，成功进行了断指再植手术 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=27
封闭管理,今天yeah不yeah,"
                        03月31日 18:33
                        ",iPhone客户端,"
                    P1-自己囤了一冰箱的菜P2-政府发的菜P3-同事姐姐帮忙买的菜总之浦西封闭管理期间可以吃的饱饱的#上海疫情## 2上海 ​                ", 0, 3,6,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=27
封闭管理,莉娜老师,"
                        03月31日 18:15
                        ",HarmonyOS设备,"
                    今日份的互动课堂和黑白配出行服。游戏化学习应用于词汇训练，术语挑战有点刺激 校园封闭管理的教学也井然有序，做好疫情防控，也保质保量的完成工作和学习任务。 2合肥·合肥师范学院逸夫楼(二教) ​                ", 0, 4,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=27
封闭管理,没有感情的猫猫,"
                        03月31日 18:12
                        ",iPhone客户端,#上海买菜到底难不难# 难也不难菜价一天一个样，接受就不难网络APP倒是可以抢菜但是衍生到后面就是快递小哥也要抢其实要求不高，封闭管理还是可以过的但是就怕家里的老人孩子有个啥 2上海 ​                , 0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=27
